"REF_DATE","GEO","DGUID","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014","Yukon","2016A000260","Adjusted household disposable income","Dollars","81","millions","6","v1059484373","12.7","2120","","","","0"
"2014","Yukon","2016A000260","Minus: household actual final consumption","Dollars","81","millions","6","v1043020186","12.4","1907","","","","0"
"2014","Yukon","2016A000260","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020187","12.5","58","","","","0"
"2014","Yukon","2016A000260","Equals: household net saving","Dollars","81","millions","6","v1043020188","12.6","271","","","","0"
"2014","Northwest Territories","2016A000261","Household disposable income","Dollars","81","millions","6","v1043020189","13.1","1765","","","","0"
"2014","Northwest Territories","2016A000261","Plus: social transfers in kind","Dollars","81","millions","6","v1043020190","13.2","980","","","","0"
"2014","Northwest Territories","2016A000261","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020191","13.3","2745","","","","0"
"2014","Northwest Territories","2016A000261","Adjusted household disposable income","Dollars","81","millions","6","v1059484374","13.7","2745","","","","0"
"2014","Northwest Territories","2016A000261","Minus: household actual final consumption","Dollars","81","millions","6","v1043020192","13.4","2567","","","","0"
"2014","Northwest Territories","2016A000261","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020193","13.5","93","","","","0"
"2014","Northwest Territories","2016A000261","Equals: household net saving","Dollars","81","millions","6","v1043020194","13.6","271","","","","0"
"2014","Nunavut","2016A000262","Household disposable income","Dollars","81","millions","6","v1043020195","14.1","1072","","","","0"
"2014","Nunavut","2016A000262","Plus: social transfers in kind","Dollars","81","millions","6","v1043020196","14.2","796","","","","0"
"2014","Nunavut","2016A000262","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020197","14.3","1868","","","","0"
"2014","Nunavut","2016A000262","Adjusted household disposable income","Dollars","81","millions","6","v1059484375","14.7","1868","","","","0"
"2014","Nunavut","2016A000262","Minus: household actual final consumption","Dollars","81","millions","6","v1043020198","14.4","1548","","","","0"
"2014","Nunavut","2016A000262","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020199","14.5","58","","","","0"
"2014","Nunavut","2016A000262","Equals: household net saving","Dollars","81","millions","6","v1043020200","14.6","378","","","","0"
"2014","Outside Canada","","Household disposable income","Dollars","81","millions","6","v1043020201","15.1","493","","","","0"
"2014","Outside Canada","","Plus: social transfers in kind","Dollars","81","millions","6","v1043020202","15.2","0","","","","0"
"2014","Outside Canada","","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020203","15.3","493","","","","0"
"2014","Outside Canada","","Adjusted household disposable income","Dollars","81","millions","6","v1059484376","15.7","493","","","","0"
"2014","Outside Canada","","Minus: household actual final consumption","Dollars","81","millions","6","v1043020204","15.4","162","","","","0"
"2014","Outside Canada","","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020205","15.5","","..","","","0"
"2014","Outside Canada","","Equals: household net saving","Dollars","81","millions","6","v1043020206","15.6","331","","","","0"
"2015","Canada","2016A000011124","Household disposable income","Dollars","81","millions","6","v1043020117","1.1","1125270","","","","0"
"2015","Canada","2016A000011124","Plus: social transfers in kind","Dollars","81","millions","6","v1043020118","1.2","286904","","","","0"
"2015","Canada","2016A000011124","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020119","1.3","1412174","","","","0"
"2015","Canada","2016A000011124","Adjusted household disposable income","Dollars","81","millions","6","v1059484362","1.7","1412174","","","","0"
"2015","Canada","2016A000011124","Minus: household actual final consumption","Dollars","81","millions","6","v1043020120","1.4","1405393","","","","0"
"2015","Canada","2016A000011124","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020121","1.5","43260","","","","0"
"2015","Canada","2016A000011124","Equals: household net saving","Dollars","81","millions","6","v1043020122","1.6","50041","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Household disposable income","Dollars","81","millions","6","v1043020123","2.1","16961","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Plus: social transfers in kind","Dollars","81","millions","6","v1043020124","2.2","5005","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020125","2.3","21966","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Adjusted household disposable income","Dollars","81","millions","6","v1059484363","2.7","21966","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Minus: household actual final consumption","Dollars","81","millions","6","v1043020126","2.4","21251","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020127","2.5","561","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Equals: household net saving","Dollars","81","millions","6","v1043020128","2.6","1276","","","","0"
"2015","Prince Edward Island","2016A000211","Household disposable income","Dollars","81","millions","6","v1043020129","3.1","3940","","","","0"
"2015","Prince Edward Island","2016A000211","Plus: social transfers in kind","Dollars","81","millions","6","v1043020130","3.2","1143","","","","0"
"2015","Prince Edward Island","2016A000211","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020131","3.3","5083","","","","0"
"2015","Prince Edward Island","2016A000211","Adjusted household disposable income","Dollars","81","millions","6","v1059484364","3.7","5083","","","","0"
"2015","Prince Edward Island","2016A000211","Minus: household actual final consumption","Dollars","81","millions","6","v1043020132","3.4","5341","","","","0"
"2015","Prince Edward Island","2016A000211","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020133","3.5","163","","","","0"
"2015","Prince Edward Island","2016A000211","Equals: household net saving","Dollars","81","millions","6","v1043020134","3.6","-95","","","","0"
"2015","Nova Scotia","2016A000212","Household disposable income","Dollars","81","millions","6","v1043020135","4.1","26473","","","","0"
"2015","Nova Scotia","2016A000212","Plus: social transfers in kind","Dollars","81","millions","6","v1043020136","4.2","8123","","","","0"
"2015","Nova Scotia","2016A000212","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020137","4.3","34596","","","","0"
"2015","Nova Scotia","2016A000212","Adjusted household disposable income","Dollars","81","millions","6","v1059484365","4.7","34596","","","","0"
"2015","Nova Scotia","2016A000212","Minus: household actual final consumption","Dollars","81","millions","6","v1043020138","4.4","36937","","","","0"
"2015","Nova Scotia","2016A000212","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020139","4.5","1541","","","","0"
"2015","Nova Scotia","2016A000212","Equals: household net saving","Dollars","81","millions","6","v1043020140","4.6","-800","","","","0"
"2015","New Brunswick","2016A000213","Household disposable income","Dollars","81","millions","6","v1043020141","5.1","21092","","","","0"
"2015","New Brunswick","2016A000213","Plus: social transfers in kind","Dollars","81","millions","6","v1043020142","5.2","5915","","","","0"
"2015","New Brunswick","2016A000213","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020143","5.3","27007","","","","0"
"2015","New Brunswick","2016A000213","Adjusted household disposable income","Dollars","81","millions","6","v1059484366","5.7","27007","","","","0"
"2015","New Brunswick","2016A000213","Minus: household actual final consumption","Dollars","81","millions","6","v1043020144","5.4","27849","","","","0"
"2015","New Brunswick","2016A000213","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020145","5.5","933","","","","0"
"2015","New Brunswick","2016A000213","Equals: household net saving","Dollars","81","millions","6","v1043020146","5.6","91","","","","0"
"2015","Quebec","2016A000224","Household disposable income","Dollars","81","millions","6","v1043020147","6.1","222506","","","","0"
"2015","Quebec","2016A000224","Plus: social transfers in kind","Dollars","81","millions","6","v1043020148","6.2","62325","","","","0"
"2015","Quebec","2016A000224","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020149","6.3","284831","","","","0"
"2015","Quebec","2016A000224","Adjusted household disposable income","Dollars","81","millions","6","v1059484367","6.7","284831","","","","0"
"2015","Quebec","2016A000224","Minus: household actual final consumption","Dollars","81","millions","6","v1043020150","6.4","288372","","","","0"
"2015","Quebec","2016A000224","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020151","6.5","14584","","","","0"
"2015","Quebec","2016A000224","Equals: household net saving","Dollars","81","millions","6","v1043020152","6.6","11043","","","","0"
"2015","Ontario","2016A000235","Household disposable income","Dollars","81","millions","6","v1043020153","7.1","428866","","","","0"
"2015","Ontario","2016A000235","Plus: social transfers in kind","Dollars","81","millions","6","v1043020154","7.2","111148","","","","0"
"2015","Ontario","2016A000235","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020155","7.3","540014","","","","0"
"2015","Ontario","2016A000235","Adjusted household disposable income","Dollars","81","millions","6","v1059484368","7.7","540014","","","","0"
"2015","Ontario","2016A000235","Minus: household actual final consumption","Dollars","81","millions","6","v1043020156","7.4","544764","","","","0"
"2015","Ontario","2016A000235","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020157","7.5","13904","","","","0"
"2015","Ontario","2016A000235","Equals: household net saving","Dollars","81","millions","6","v1043020158","7.6","9154","","","","0"
"2015","Manitoba","2016A000246","Household disposable income","Dollars","81","millions","6","v1043020159","8.1","37104","","","","0"
"2015","Manitoba","2016A000246","Plus: social transfers in kind","Dollars","81","millions","6","v1043020160","8.2","12352","","","","0"
"2015","Manitoba","2016A000246","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020161","8.3","49456","","","","0"
"2015","Manitoba","2016A000246","Adjusted household disposable income","Dollars","81","millions","6","v1059484369","8.7","49456","","","","0"
"2015","Manitoba","2016A000246","Minus: household actual final consumption","Dollars","81","millions","6","v1043020162","8.4","50186","","","","0"
"2015","Manitoba","2016A000246","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020163","8.5","1567","","","","0"
"2015","Manitoba","2016A000246","Equals: household net saving","Dollars","81","millions","6","v1043020164","8.6","837","","","","0"
"2015","Saskatchewan","2016A000247","Household disposable income","Dollars","81","millions","6","v1043020165","9.1","37812","","","","0"
"2015","Saskatchewan","2016A000247","Plus: social transfers in kind","Dollars","81","millions","6","v1043020166","9.2","10306","","","","0"
"2015","Saskatchewan","2016A000247","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020167","9.3","48118","","","","0"
"2015","Saskatchewan","2016A000247","Adjusted household disposable income","Dollars","81","millions","6","v1059484370","9.7","48118","","","","0"
"2015","Saskatchewan","2016A000247","Minus: household actual final consumption","Dollars","81","millions","6","v1043020168","9.4","46231","","","","0"
"2015","Saskatchewan","2016A000247","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020169","9.5","1361","","","","0"
"2015","Saskatchewan","2016A000247","Equals: household net saving","Dollars","81","millions","6","v1043020170","9.6","3248","","","","0"
"2015","Alberta","2016A000248","Household disposable income","Dollars","81","millions","6","v1043020171","10.1","171509","","","","0"
"2015","Alberta","2016A000248","Plus: social transfers in kind","Dollars","81","millions","6","v1043020172","10.2","34935","","","","0"
"2015","Alberta","2016A000248","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020173","10.3","206444","","","","0"
"2015","Alberta","2016A000248","Adjusted household disposable income","Dollars","81","millions","6","v1059484371","10.7","206444","","","","0"
"2015","Alberta","2016A000248","Minus: household actual final consumption","Dollars","81","millions","6","v1043020174","10.4","182757","","","","0"
"2015","Alberta","2016A000248","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020175","10.5","4169","","","","0"
"2015","Alberta","2016A000248","Equals: household net saving","Dollars","81","millions","6","v1043020176","10.6","27856","","","","0"
"2015","British Columbia","2016A000259","Household disposable income","Dollars","81","millions","6","v1043020177","11.1","154039","","","","0"
"2015","British Columbia","2016A000259","Plus: social transfers in kind","Dollars","81","millions","6","v1043020178","11.2","33100","","","","0"
"2015","British Columbia","2016A000259","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020179","11.3","187139","","","","0"
"2015","British Columbia","2016A000259","Adjusted household disposable income","Dollars","81","millions","6","v1059484372","11.7","187139","","","","0"
"2015","British Columbia","2016A000259","Minus: household actual final consumption","Dollars","81","millions","6","v1043020180","11.4","195268","","","","0"
"2015","British Columbia","2016A000259","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020181","11.5","4261","","","","0"
"2015","British Columbia","2016A000259","Equals: household net saving","Dollars","81","millions","6","v1043020182","11.6","-3868","","","","0"
"2015","Yukon","2016A000260","Household disposable income","Dollars","81","millions","6","v1043020183","12.1","1559","","","","0"
"2015","Yukon","2016A000260","Plus: social transfers in kind","Dollars","81","millions","6","v1043020184","12.2","680","","","","0"
"2015","Yukon","2016A000260","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020185","12.3","2239","","","","0"
"2015","Yukon","2016A000260","Adjusted household disposable income","Dollars","81","millions","6","v1059484373","12.7","2239","","","","0"
"2015","Yukon","2016A000260","Minus: household actual final consumption","Dollars","81","millions","6","v1043020186","12.4","1987","","","","0"
"2015","Yukon","2016A000260","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020187","12.5","53","","","","0"
"2015","Yukon","2016A000260","Equals: household net saving","Dollars","81","millions","6","v1043020188","12.6","305","","","","0"
"2015","Northwest Territories","2016A000261","Household disposable income","Dollars","81","millions","6","v1043020189","13.1","1831","","","","0"
"2015","Northwest Territories","2016A000261","Plus: social transfers in kind","Dollars","81","millions","6","v1043020190","13.2","1014","","","","0"
"2015","Northwest Territories","2016A000261","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020191","13.3","2845","","","","0"
"2015","Northwest Territories","2016A000261","Adjusted household disposable income","Dollars","81","millions","6","v1059484374","13.7","2845","","","","0"
"2015","Northwest Territories","2016A000261","Minus: household actual final consumption","Dollars","81","millions","6","v1043020192","13.4","2645","","","","0"
"2015","Northwest Territories","2016A000261","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020193","13.5","96","","","","0"
"2015","Northwest Territories","2016A000261","Equals: household net saving","Dollars","81","millions","6","v1043020194","13.6","296","","","","0"
"2015","Nunavut","2016A000262","Household disposable income","Dollars","81","millions","6","v1043020195","14.1","1107","","","","0"
"2015","Nunavut","2016A000262","Plus: social transfers in kind","Dollars","81","millions","6","v1043020196","14.2","858","","","","0"
"2015","Nunavut","2016A000262","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020197","14.3","1965","","","","0"
"2015","Nunavut","2016A000262","Adjusted household disposable income","Dollars","81","millions","6","v1059484375","14.7","1965","","","","0"
"2015","Nunavut","2016A000262","Minus: household actual final consumption","Dollars","81","millions","6","v1043020198","14.4","1643","","","","0"
"2015","Nunavut","2016A000262","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020199","14.5","67","","","","0"
"2015","Nunavut","2016A000262","Equals: household net saving","Dollars","81","millions","6","v1043020200","14.6","389","","","","0"
"2015","Outside Canada","","Household disposable income","Dollars","81","millions","6","v1043020201","15.1","470","","","","0"
"2015","Outside Canada","","Plus: social transfers in kind","Dollars","81","millions","6","v1043020202","15.2","0","","","","0"
"2015","Outside Canada","","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020203","15.3","470","","","","0"
"2015","Outside Canada","","Adjusted household disposable income","Dollars","81","millions","6","v1059484376","15.7","470","","","","0"
"2015","Outside Canada","","Minus: household actual final consumption","Dollars","81","millions","6","v1043020204","15.4","162","","","","0"
"2015","Outside Canada","","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020205","15.5","","..","","","0"
"2015","Outside Canada","","Equals: household net saving","Dollars","81","millions","6","v1043020206","15.6","308","","","","0"
"2016","Canada","2016A000011124","Household disposable income","Dollars","81","millions","6","v1043020117","1.1","1128336","","","","0"
"2016","Canada","2016A000011124","Plus: social transfers in kind","Dollars","81","millions","6","v1043020118","1.2","294350","","","","0"
"2016","Canada","2016A000011124","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020119","1.3","1422686","","","","0"
"2016","Canada","2016A000011124","Adjusted household disposable income","Dollars","81","millions","6","v1059484362","1.7","1422686","","","","0"
"2016","Canada","2016A000011124","Minus: household actual final consumption","Dollars","81","millions","6","v1043020120","1.4","1447606","","","","0"
"2016","Canada","2016A000011124","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020121","1.5","43092","","","","0"
"2016","Canada","2016A000011124","Equals: household net saving","Dollars","81","millions","6","v1043020122","1.6","18172","","","","0"
"2016","Newfoundland and Labrador","2016A000210","Household disposable income","Dollars","81","millions","6","v1043020123","2.1","16707","","","","0"
"2016","Newfoundland and Labrador","2016A000210","Plus: social transfers in kind","Dollars","81","millions","6","v1043020124","2.2","5012","","","","0"
"2016","Newfoundland and Labrador","2016A000210","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020125","2.3","21719","","","","0"
"2016","Newfoundland and Labrador","2016A000210","Adjusted household disposable income","Dollars","81","millions","6","v1059484363","2.7","21719","","","","0"
"2016","Newfoundland and Labrador","2016A000210","Minus: household actual final consumption","Dollars","81","millions","6","v1043020126","2.4","21612","","","","0"
"2016","Newfoundland and Labrador","2016A000210","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020127","2.5","621","","","","0"
"2016","Newfoundland and Labrador","2016A000210","Equals: household net saving","Dollars","81","millions","6","v1043020128","2.6","728","","","","0"
"2016","Prince Edward Island","2016A000211","Household disposable income","Dollars","81","millions","6","v1043020129","3.1","4130","","","","0"
"2016","Prince Edward Island","2016A000211","Plus: social transfers in kind","Dollars","81","millions","6","v1043020130","3.2","1161","","","","0"
"2016","Prince Edward Island","2016A000211","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020131","3.3","5291","","","","0"
"2016","Prince Edward Island","2016A000211","Adjusted household disposable income","Dollars","81","millions","6","v1059484364","3.7","5291","","","","0"
"2016","Prince Edward Island","2016A000211","Minus: household actual final consumption","Dollars","81","millions","6","v1043020132","3.4","5498","","","","0"
"2016","Prince Edward Island","2016A000211","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020133","3.5","147","","","","0"
"2016","Prince Edward Island","2016A000211","Equals: household net saving","Dollars","81","millions","6","v1043020134","3.6","-60","","","","0"
"2016","Nova Scotia","2016A000212","Household disposable income","Dollars","81","millions","6","v1043020135","4.1","26648","","","","0"
"2016","Nova Scotia","2016A000212","Plus: social transfers in kind","Dollars","81","millions","6","v1043020136","4.2","8189","","","","0"
"2016","Nova Scotia","2016A000212","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020137","4.3","34837","","","","0"
"2016","Nova Scotia","2016A000212","Adjusted household disposable income","Dollars","81","millions","6","v1059484365","4.7","34837","","","","0"
"2016","Nova Scotia","2016A000212","Minus: household actual final consumption","Dollars","81","millions","6","v1043020138","4.4","37512","","","","0"
"2016","Nova Scotia","2016A000212","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020139","4.5","1420","","","","0"
"2016","Nova Scotia","2016A000212","Equals: household net saving","Dollars","81","millions","6","v1043020140","4.6","-1255","","","","0"
"2016","New Brunswick","2016A000213","Household disposable income","Dollars","81","millions","6","v1043020141","5.1","21732","","","","0"
"2016","New Brunswick","2016A000213","Plus: social transfers in kind","Dollars","81","millions","6","v1043020142","5.2","6108","","","","0"
"2016","New Brunswick","2016A000213","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020143","5.3","27840","","","","0"
"2016","New Brunswick","2016A000213","Adjusted household disposable income","Dollars","81","millions","6","v1059484366","5.7","27840","","","","0"
"2016","New Brunswick","2016A000213","Minus: household actual final consumption","Dollars","81","millions","6","v1043020144","5.4","28581","","","","0"
"2016","New Brunswick","2016A000213","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020145","5.5","893","","","","0"
"2016","New Brunswick","2016A000213","Equals: household net saving","Dollars","81","millions","6","v1043020146","5.6","152","","","","0"
"2016","Quebec","2016A000224","Household disposable income","Dollars","81","millions","6","v1043020147","6.1","228482","","","","0"
"2016","Quebec","2016A000224","Plus: social transfers in kind","Dollars","81","millions","6","v1043020148","6.2","64297","","","","0"
"2016","Quebec","2016A000224","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020149","6.3","292779","","","","0"
"2016","Quebec","2016A000224","Adjusted household disposable income","Dollars","81","millions","6","v1059484367","6.7","292779","","","","0"
"2016","Quebec","2016A000224","Minus: household actual final consumption","Dollars","81","millions","6","v1043020150","6.4","297509","","","","0"
"2016","Quebec","2016A000224","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020151","6.5","16181","","","","0"
"2016","Quebec","2016A000224","Equals: household net saving","Dollars","81","millions","6","v1043020152","6.6","11451","","","","0"
"2016","Ontario","2016A000235","Household disposable income","Dollars","81","millions","6","v1043020153","7.1","438900","","","","0"
"2016","Ontario","2016A000235","Plus: social transfers in kind","Dollars","81","millions","6","v1043020154","7.2","113235","","","","0"
"2016","Ontario","2016A000235","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020155","7.3","552135","","","","0"
"2016","Ontario","2016A000235","Adjusted household disposable income","Dollars","81","millions","6","v1059484368","7.7","552135","","","","0"
"2016","Ontario","2016A000235","Minus: household actual final consumption","Dollars","81","millions","6","v1043020156","7.4","564039","","","","0"
"2016","Ontario","2016A000235","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020157","7.5","13410","","","","0"
"2016","Ontario","2016A000235","Equals: household net saving","Dollars","81","millions","6","v1043020158","7.6","1506","","","","0"
"2016","Manitoba","2016A000246","Household disposable income","Dollars","81","millions","6","v1043020159","8.1","37463","","","","0"
"2016","Manitoba","2016A000246","Plus: social transfers in kind","Dollars","81","millions","6","v1043020160","8.2","12884","","","","0"
"2016","Manitoba","2016A000246","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020161","8.3","50347","","","","0"
"2016","Manitoba","2016A000246","Adjusted household disposable income","Dollars","81","millions","6","v1059484369","8.7","50347","","","","0"
"2016","Manitoba","2016A000246","Minus: household actual final consumption","Dollars","81","millions","6","v1043020162","8.4","51683","","","","0"
"2016","Manitoba","2016A000246","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020163","8.5","1364","","","","0"
"2016","Manitoba","2016A000246","Equals: household net saving","Dollars","81","millions","6","v1043020164","8.6","28","","","","0"
"2016","Saskatchewan","2016A000247","Household disposable income","Dollars","81","millions","6","v1043020165","9.1","36976","","","","0"
"2016","Saskatchewan","2016A000247","Plus: social transfers in kind","Dollars","81","millions","6","v1043020166","9.2","10466","","","","0"
"2016","Saskatchewan","2016A000247","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020167","9.3","47442","","","","0"
"2016","Saskatchewan","2016A000247","Adjusted household disposable income","Dollars","81","millions","6","v1059484370","9.7","47442","","","","0"
"2016","Saskatchewan","2016A000247","Minus: household actual final consumption","Dollars","81","millions","6","v1043020168","9.4","46932","","","","0"
"2016","Saskatchewan","2016A000247","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020169","9.5","1138","","","","0"
"2016","Saskatchewan","2016A000247","Equals: household net saving","Dollars","81","millions","6","v1043020170","9.6","1648","","","","0"
"2016","Alberta","2016A000248","Household disposable income","Dollars","81","millions","6","v1043020171","10.1","151761","","","","0"
"2016","Alberta","2016A000248","Plus: social transfers in kind","Dollars","81","millions","6","v1043020172","10.2","36447","","","","0"
"2016","Alberta","2016A000248","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020173","10.3","188208","","","","0"
"2016","Alberta","2016A000248","Adjusted household disposable income","Dollars","81","millions","6","v1059484371","10.7","188208","","","","0"
"2016","Alberta","2016A000248","Minus: household actual final consumption","Dollars","81","millions","6","v1043020174","10.4","184108","","","","0"
"2016","Alberta","2016A000248","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020175","10.5","3815","","","","0"
"2016","Alberta","2016A000248","Equals: household net saving","Dollars","81","millions","6","v1043020176","10.6","7915","","","","0"
"2016","British Columbia","2016A000259","Household disposable income","Dollars","81","millions","6","v1043020177","11.1","160398","","","","0"
"2016","British Columbia","2016A000259","Plus: social transfers in kind","Dollars","81","millions","6","v1043020178","11.2","33863","","","","0"
"2016","British Columbia","2016A000259","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020179","11.3","194261","","","","0"
"2016","British Columbia","2016A000259","Adjusted household disposable income","Dollars","81","millions","6","v1059484372","11.7","194261","","","","0"
"2016","British Columbia","2016A000259","Minus: household actual final consumption","Dollars","81","millions","6","v1043020180","11.4","203475","","","","0"
"2016","British Columbia","2016A000259","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020181","11.5","3940","","","","0"
"2016","British Columbia","2016A000259","Equals: household net saving","Dollars","81","millions","6","v1043020182","11.6","-5274","","","","0"
"2016","Yukon","2016A000260","Household disposable income","Dollars","81","millions","6","v1043020183","12.1","1620","","","","0"
"2016","Yukon","2016A000260","Plus: social transfers in kind","Dollars","81","millions","6","v1043020184","12.2","711","","","","0"
"2016","Yukon","2016A000260","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020185","12.3","2331","","","","0"
"2016","Yukon","2016A000260","Adjusted household disposable income","Dollars","81","millions","6","v1059484373","12.7","2331","","","","0"
"2016","Yukon","2016A000260","Minus: household actual final consumption","Dollars","81","millions","6","v1043020186","12.4","2063","","","","0"
"2016","Yukon","2016A000260","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020187","12.5","45","","","","0"
"2016","Yukon","2016A000260","Equals: household net saving","Dollars","81","millions","6","v1043020188","12.6","313","","","","0"
"2016","Northwest Territories","2016A000261","Household disposable income","Dollars","81","millions","6","v1043020189","13.1","1873","","","","0"
"2016","Northwest Territories","2016A000261","Plus: social transfers in kind","Dollars","81","millions","6","v1043020190","13.2","1050","","","","0"
"2016","Northwest Territories","2016A000261","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020191","13.3","2923","","","","0"
"2016","Northwest Territories","2016A000261","Adjusted household disposable income","Dollars","81","millions","6","v1059484374","13.7","2923","","","","0"
"2016","Northwest Territories","2016A000261","Minus: household actual final consumption","Dollars","81","millions","6","v1043020192","13.4","2702","","","","0"
"2016","Northwest Territories","2016A000261","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020193","13.5","61","","","","0"
"2016","Northwest Territories","2016A000261","Equals: household net saving","Dollars","81","millions","6","v1043020194","13.6","282","","","","0"
"2016","Nunavut","2016A000262","Household disposable income","Dollars","81","millions","6","v1043020195","14.1","1158","","","","0"
"2016","Nunavut","2016A000262","Plus: social transfers in kind","Dollars","81","millions","6","v1043020196","14.2","927","","","","0"
"2016","Nunavut","2016A000262","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020197","14.3","2085","","","","0"
"2016","Nunavut","2016A000262","Adjusted household disposable income","Dollars","81","millions","6","v1059484375","14.7","2085","","","","0"
"2016","Nunavut","2016A000262","Minus: household actual final consumption","Dollars","81","millions","6","v1043020198","14.4","1731","","","","0"
"2016","Nunavut","2016A000262","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020199","14.5","57","","","","0"
"2016","Nunavut","2016A000262","Equals: household net saving","Dollars","81","millions","6","v1043020200","14.6","411","","","","0"
"2016","Outside Canada","","Household disposable income","Dollars","81","millions","6","v1043020201","15.1","489","","","","0"
"2016","Outside Canada","","Plus: social transfers in kind","Dollars","81","millions","6","v1043020202","15.2","0","","","","0"
"2016","Outside Canada","","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020203","15.3","489","","","","0"
"2016","Outside Canada","","Adjusted household disposable income","Dollars","81","millions","6","v1059484376","15.7","489","","","","0"
"2016","Outside Canada","","Minus: household actual final consumption","Dollars","81","millions","6","v1043020204","15.4","161","","","","0"
"2016","Outside Canada","","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020205","15.5","","..","","","0"
"2016","Outside Canada","","Equals: household net saving","Dollars","81","millions","6","v1043020206","15.6","328","","","","0"
"2017","Canada","2016A000011124","Household disposable income","Dollars","81","millions","6","v1043020117","1.1","1180255","","","","0"
"2017","Canada","2016A000011124","Plus: social transfers in kind","Dollars","81","millions","6","v1043020118","1.2","302354","","","","0"
"2017","Canada","2016A000011124","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020119","1.3","1482609","","","","0"
